file,function,changes_in_30_days,initial_commit_date
packages/smart-router/evm/v3-router/providers/subgraphProvider.ts,v3PoolSubgraphSelection,3,2023-04-10 03:44:53+00:00
apps/web/src/hooks/useCommonPools.ts,useV3Pools,3,2023-04-09 06:11:07+00:00
apps/web/src/hooks/useCommonPools.ts,refresh,3,2023-04-09 06:11:07+00:00
apps/web/src/hooks/useCommonPools.ts,(anonymous),9,2023-04-09 06:11:07+00:00
apps/web/src/hooks/useCommonPools.ts,useCommonPools,3,2023-04-09 06:11:07+00:00
apps/web/src/hooks/useCommonPools.ts,commonPoolsHookCreator,3,2023-04-09 06:11:07+00:00
apps/web/src/hooks/useV2Pools.ts,(anonymous),18,2023-04-09 06:11:07+00:00
apps/web/src/hooks/useV2Pools.ts,useV2CandidatePools,3,2023-04-09 06:11:07+00:00
apps/web/src/hooks/useV2Pools.ts,>,3,2023-04-09 06:11:07+00:00
apps/web/src/hooks/useV2Pools.ts,getAmountUsd,8,2023-04-09 06:11:07+00:00
apps/web/src/hooks/useV2Pools.ts,provider,3,2023-04-09 06:11:07+00:00
apps/web/src/hooks/useV2Pools.ts,useEffect,6,2023-04-09 06:11:07+00:00
apps/web/src/views/V3Info/components/CandleChart/index.tsx,(anonymous),28,2023-04-10 06:58:35+00:00
apps/web/src/views/V3Info/components/CandleChart/index.tsx,CandleChart,4,2023-04-10 06:58:35+00:00
apps/web/src/views/V3Info/components/DensityChart/CustomToolTip.tsx,CustomToolTip,2,2023-04-10 06:58:35+00:00
apps/web/src/state/multicall/updater.tsx,(anonymous),50,2023-04-10 07:14:47+00:00
apps/web/src/state/multicall/updater.tsx,outdatedListeningKeys,3,2023-04-10 07:14:47+00:00
apps/web/src/config/constants/pools.tsx,(anonymous),14,2023-04-10 08:36:21+00:00
apis/routing/src/index.ts,timeout,3,2023-04-10 10:16:14+00:00
apis/routing/src/index.ts,getTrade,3,2023-04-10 10:16:14+00:00
apis/routing/src/log.ts,(anonymous),1,2023-04-10 10:16:14+00:00
apis/routing/src/log.ts,sendLog,1,2023-04-10 10:16:14+00:00
apps/web/src/config/constants/priceHelperLps/pools/56.ts,(anonymous),1,2023-04-10 11:10:49+00:00
packages/uikit/src/widgets/RoiCalculator/AssetCard.tsx,?,4,2023-04-04 02:16:10+00:00
packages/uikit/src/widgets/RoiCalculator/AssetCard.tsx,onPriceChange,2,2023-04-04 02:16:10+00:00
packages/uikit/src/widgets/RoiCalculator/AssetCard.tsx,(anonymous),2,2023-04-04 02:16:10+00:00
packages/uikit/src/widgets/RoiCalculator/AssetCard.tsx,CardSection,2,2023-04-04 02:16:10+00:00
packages/uikit/src/widgets/RoiCalculator/ImpermanentLossCalculator.tsx,setEditCakePrice,9,2023-04-04 02:16:10+00:00
packages/uikit/src/widgets/RoiCalculator/ImpermanentLossCalculator.tsx,getCakeAssetsByApy,6,2023-04-04 02:16:10+00:00
packages/uikit/src/widgets/RoiCalculator/ImpermanentLossCalculator.tsx,(anonymous),240,2023-04-04 02:16:10+00:00
packages/uikit/src/widgets/RoiCalculator/RoiCalculator.tsx,?,22,2023-04-04 02:16:10+00:00
packages/uikit/src/widgets/RoiCalculator/RoiCalculator.tsx,(anonymous),122,2023-04-04 02:16:10+00:00
packages/uikit/src/widgets/RoiCalculator/Details.tsx,(anonymous),6,2023-04-06 08:30:13+00:00
packages/uikit/src/widgets/RoiCalculator/hooks/useRoi.ts,decimalToFraction,2,2023-04-06 08:30:13+00:00
packages/uikit/src/widgets/RoiCalculator/hooks/useRoi.ts,(anonymous),12,2023-04-06 08:30:13+00:00
packages/uikit/src/widgets/RoiCalculator/hooks/useRoi.ts,parseFloat,4,2023-04-06 08:30:13+00:00
packages/uikit/src/widgets/RoiCalculator/hooks/useRoi.ts,useFee24h,4,2023-04-06 08:30:13+00:00
packages/v3-sdk/src/utils/sqrtRatioX96ToPrice.ts,sqrtRatioX96ToPrice,2,2023-04-06 09:21:07+00:00
packages/uikit/src/widgets/RoiCalculator/ImpermanentLossCalculator.tsx,getCakeAssetsByReward,4,2023-04-06 09:40:18+00:00
apps/web/src/views/Farms/components/FarmCard/V3/FarmV3ApyButton.tsx,alignItems,1,2023-04-07 07:01:58+00:00
apps/web/src/views/Farms/components/FarmCard/V3/FarmV3ApyButton.tsx,(anonymous),1,2023-04-07 07:01:58+00:00
packages/uikit/src/widgets/RoiCalculator/PriceInvertSwitch.tsx,?,1,2023-04-07 08:45:12+00:00
apps/web/src/components/Menu/config/config.ts,addMenuItemSupported,3,2023-04-11 07:55:46+00:00
apps/web/src/components/Menu/config/config.ts,],3,2023-04-11 07:55:46+00:00
apps/web/src/components/Menu/config/config.ts,(anonymous),3,2023-04-11 07:55:46+00:00
apps/web/src/views/Info/index.tsx,(anonymous),1,2023-04-11 07:55:46+00:00
apps/web/src/views/Info/index.tsx,InfoPageLayout,2,2023-04-11 07:55:46+00:00
apps/web/src/views/V3Info/components/DensityChart/index.tsx,(anonymous),60,2023-04-11 07:55:46+00:00
apps/web/src/views/V3Info/components/DensityChart/index.tsx,formatData,4,2023-04-11 07:55:46+00:00
apps/web/src/views/V3Info/data/pool/transactions.ts,(anonymous),6,2023-04-11 07:55:46+00:00
apps/web/src/views/V3Info/data/pool/transactions.ts,fetchPoolTransactions,2,2023-04-11 07:55:46+00:00
apps/web/src/views/V3Info/data/token/transactions.ts,(anonymous),12,2023-04-11 07:55:46+00:00
apps/web/src/views/V3Info/data/token/transactions.ts,fetchTokenTransactions,2,2023-04-11 07:55:46+00:00
apps/web/src/views/V3Info/components/LineChart/alt.tsx,(anonymous),18,2023-04-11 10:39:37+00:00
apps/web/src/views/V3Info/components/LineChart/alt.tsx,Chart,3,2023-04-11 10:39:37+00:00
apps/web/src/views/V3Info/components/LineChart/index.tsx,(anonymous),24,2023-04-11 10:39:37+00:00
apps/web/src/views/V3Info/components/LineChart/index.tsx,LineChart,3,2023-04-11 10:39:37+00:00
apps/web/src/views/V3Info/components/TopTokenMovers/index.tsx,(anonymous),33,2023-04-11 10:39:37+00:00
apps/web/src/views/V3Info/components/TopTokenMovers/index.tsx,DataCard,3,2023-04-11 10:39:37+00:00
packages/ui-wallets/src/WalletModal.tsx,(anonymous),118,2023-04-11 11:16:55+00:00
packages/ui-wallets/src/WalletModal.tsx,id,3,2023-04-11 11:16:55+00:00
packages/ui-wallets/src/WalletModal.tsx,wallets,3,2023-04-11 11:16:55+00:00
packages/ui-wallets/src/WalletModal.tsx,useSelectedWallet,3,2023-04-11 11:16:55+00:00
packages/ui-wallets/src/WalletModal.tsx,WalletModalV2,3,2023-04-11 11:16:55+00:00
packages/uikit/src/__tests__/widgets/modal.test.tsx,(anonymous),5,2023-04-11 11:16:55+00:00
packages/uikit/src/widgets/Modal/Modal.tsx,(anonymous),35,2023-04-11 11:16:55+00:00
packages/uikit/src/widgets/Modal/Modal.tsx,ModalWrapper,5,2023-04-11 11:16:55+00:00
apps/web/src/hooks/v3/useDerivedV3BurnInfo.ts,(anonymous),2,2023-04-11 12:33:28+00:00
apps/web/src/hooks/v3/useDerivedV3BurnInfo.ts,t,2,2023-04-11 12:33:28+00:00
packages/v3-sdk/src/utils/feeCalculator.ts,getEstimatedLPFeeWithProtocolFee,2,2023-04-11 06:37:12+00:00
packages/v3-sdk/src/utils/feeCalculator.ts,getEstimatedLPFee,2,2023-04-11 06:37:12+00:00
packages/v3-sdk/src/utils/feeCalculator.ts,getEstimatedLPFeeByAmountsWithProtocolFee,2,2023-04-11 06:37:12+00:00
packages/v3-sdk/src/utils/feeCalculator.ts,getEstimatedLPFeeByAmounts,2,2023-04-11 06:37:12+00:00
packages/v3-sdk/src/utils/feeCalculator.ts,tryGetEstimatedLPFeeByAmounts,2,2023-04-11 06:37:12+00:00
packages/v3-sdk/src/utils/feeCalculator.ts,getDependentAmount,2,2023-04-11 06:37:12+00:00
packages/v3-sdk/src/utils/feeCalculator.ts,getLiquidityBySingleAmount,2,2023-04-11 06:37:12+00:00
packages/v3-sdk/src/utils/feeCalculator.ts,getLiquidityByAmountsAndPrice,2,2023-04-11 06:37:12+00:00
packages/v3-sdk/src/utils/feeCalculator.ts,getAmountsByLiquidityAndPrice,2,2023-04-11 06:37:12+00:00
packages/v3-sdk/src/utils/feeCalculator.ts,getAmountsAtNewPrice,2,2023-04-11 06:37:12+00:00
packages/v3-sdk/src/utils/feeCalculator.ts,getWeightedLFromLastTickTo,2,2023-04-11 06:37:12+00:00
packages/v3-sdk/src/utils/feeCalculator.ts,getAverageLiquidity,2,2023-04-11 06:37:12+00:00
packages/v3-sdk/src/utils/feeCalculator.ts,getLiquidityFromSqrtRatioX96,2,2023-04-11 06:37:12+00:00
packages/v3-sdk/src/utils/feeCalculator.ts,getLiquidityFromTick,2,2023-04-11 06:37:12+00:00
packages/v3-sdk/src/utils/feeCalculator.test.ts,createTick,2,2023-04-11 06:46:13+00:00
packages/v3-sdk/src/utils/feeCalculator.test.ts,(anonymous),48,2023-04-11 06:46:13+00:00
packages/uikit/src/widgets/RoiCalculator/hooks/usePriceRange.ts,onLeftRangeInput,1,2023-04-11 07:55:37+00:00
packages/uikit/src/widgets/RoiCalculator/hooks/usePriceRange.ts,onRightRangeInput,1,2023-04-11 07:55:37+00:00
packages/uikit/src/widgets/RoiCalculator/hooks/usePriceRange.ts,toggleFullRange,1,2023-04-11 07:55:37+00:00
packages/uikit/src/widgets/RoiCalculator/hooks/usePriceRange.ts,nearestUsableTick,1,2023-04-11 07:55:37+00:00
packages/uikit/src/widgets/RoiCalculator/hooks/usePriceRange.ts,(anonymous),14,2023-04-11 07:55:37+00:00
packages/uikit/src/widgets/RoiCalculator/hooks/usePriceRange.ts,tickToPrice,2,2023-04-11 07:55:37+00:00
packages/uikit/src/widgets/RoiCalculator/hooks/usePriceRange.ts,usePriceRange,1,2023-04-11 07:55:37+00:00
packages/uikit/src/widgets/Modal/ModalContext.tsx,(anonymous),22,2023-04-11 17:48:37+00:00
packages/uikit/src/widgets/Modal/ModalContext.tsx,DomMax,2,2023-04-11 17:48:37+00:00
packages/uikit/src/widgets/Modal/ModalContext.tsx,DomAnimation,2,2023-04-11 17:48:37+00:00
packages/uikit/src/widgets/Modal/ModalContext.tsx,onPresent,2,2023-04-11 17:48:37+00:00
packages/uikit/src/widgets/Modal/ModalContext.tsx,ModalProvider,2,2023-04-11 17:48:37+00:00
packages/uikit/src/widgets/Modal/ModalV2.tsx,(anonymous),10,2023-04-11 17:48:37+00:00
packages/uikit/src/widgets/Modal/ModalV2.tsx,DomMax,4,2023-04-11 17:48:37+00:00
packages/uikit/src/widgets/Modal/ModalV2.tsx,DomAnimation,2,2023-04-11 17:48:37+00:00
packages/uikit/src/widgets/Modal/ModalV2.tsx,?,4,2023-04-11 17:48:37+00:00
packages/uikit/src/widgets/Modal/ModalV2.tsx,handleOverlayDismiss,1,2023-04-11 17:48:37+00:00
apps/web/src/state/farmsV3/hooks.ts,farmV3ApiFetch,5,2023-04-12 01:08:12+00:00
apps/web/src/state/farmsV3/hooks.ts,(anonymous),169,2023-04-12 01:08:12+00:00
apps/web/src/state/farmsV3/hooks.ts,deserializeToken,10,2023-04-12 01:08:12+00:00
apps/web/src/state/farmsV3/hooks.ts,compare,5,2023-04-12 01:08:12+00:00
apps/web/src/state/farmsV3/hooks.ts,useStakedPositionsByUser,5,2023-04-12 01:08:12+00:00
apps/web/src/state/farmsV3/hooks.ts,usePositionsByUserFarms,10,2023-04-12 01:08:12+00:00
apps/web/src/state/farmsV3/hooks.ts,useFarmsV3WithPositions,5,2023-04-12 01:08:12+00:00
packages/farms/constants/1.ts,(anonymous),11,2023-04-12 01:08:12+00:00
packages/farms/constants/56.ts,(anonymous),14,2023-04-12 01:08:12+00:00
packages/farms/tests/v3.test.ts,hasDuplicates,3,2023-04-12 01:08:12+00:00
packages/farms/tests/v3.test.ts,(anonymous),23,2023-04-12 01:08:12+00:00
apps/web/src/views/RemoveLiquidity/RemoveLiquidityV3.tsx,(anonymous),36,2023-04-12 05:40:09+00:00
apps/web/src/views/RemoveLiquidity/RemoveLiquidityV3.tsx,RemoveLiquidityV3,4,2023-04-12 05:40:09+00:00
apps/aptos/components/Farms/components/FarmTable/Actions/ActionPanel.tsx,(anonymous),4,2023-04-12 05:41:48+00:00
apps/web/src/components/RangeTag.tsx,RangeTag,2,2023-04-12 05:41:48+00:00
apps/web/src/views/AddLiquidityV3/formViews/V3FormView/components/FeeTierPercentageBadge.tsx,FeeTierPercentageBadge,1,2023-04-12 05:41:48+00:00
apps/web/src/views/Farms/components/FarmCard/V3/FarmV3StakeAndUnStake.tsx,farm,4,2023-04-12 05:41:48+00:00
apps/web/src/views/Farms/components/FarmCard/V3/FarmV3StakeAndUnStake.tsx,handleUnStake,4,2023-04-12 05:41:48+00:00
apps/web/src/views/Farms/components/FarmCard/V3/FarmV3StakeAndUnStake.tsx,(anonymous),4,2023-04-12 05:41:48+00:00
apps/web/src/views/Farms/components/FarmTable/Actions/ActionPanel.tsx,(anonymous),26,2023-04-12 05:41:48+00:00
apps/web/src/views/Migration/components/Farm/ActionPanel/Liquidity.tsx,Liquidity,1,2023-04-12 05:41:48+00:00
apps/web/src/views/Migration/components/Farm/ActionPanel/Multiplier.tsx,TotalStaked,1,2023-04-12 05:41:48+00:00
apps/web/src/views/Migration/components/Farm/Cells/Liquidity.tsx,Liquidity,1,2023-04-12 05:41:48+00:00
apps/web/src/views/Migration/components/Farm/Cells/Multiplier.tsx,Multiplier,1,2023-04-12 05:41:48+00:00
packages/uikit/src/widgets/Farm/components/FarmCard/DetailsSection.tsx,DetailsSection,2,2023-04-12 05:41:48+00:00
packages/uikit/src/widgets/Farm/components/FarmTable/Liquidity.tsx,distanceToNow,2,2023-04-12 05:41:48+00:00
packages/uikit/src/widgets/Farm/components/FarmTable/Liquidity.tsx,(anonymous),4,2023-04-12 05:41:48+00:00
packages/uikit/src/widgets/Farm/components/FarmTable/Liquidity.tsx,StakedLiquidity,2,2023-04-12 05:41:48+00:00
packages/uikit/src/widgets/Farm/components/FarmTable/Multiplier.tsx,Multiplier,1,2023-04-12 05:41:48+00:00
apps/web/src/components/App/AppHeader.tsx,title,2,2023-04-12 09:14:39+00:00
apps/web/src/components/App/AppHeader.tsx,AppHeader,2,2023-04-12 09:14:39+00:00
apps/web/src/components/NetworkModal/NetworkModal.tsx,(anonymous),20,2023-04-12 09:14:39+00:00
apps/web/src/components/NetworkModal/NetworkModal.tsx,NetworkModal,2,2023-04-12 09:14:39+00:00
apps/web/src/components/PositionCard/index.tsx,useTokensDeposited,2,2023-04-12 09:14:39+00:00
apps/web/src/components/PositionCard/index.tsx,useTotalUSDValue,2,2023-04-12 09:14:39+00:00
apps/web/src/components/PositionCard/index.tsx,usePoolTokenPercentage,2,2023-04-12 09:14:39+00:00
apps/web/src/components/PositionCard/index.tsx,(anonymous),10,2023-04-12 09:14:39+00:00
apps/web/src/components/PositionCard/index.tsx,MinimalPositionCardView,2,2023-04-12 09:14:39+00:00
apps/web/src/components/PositionCard/index.tsx,FullPositionCard,2,2023-04-12 09:14:39+00:00
apps/web/src/config/constants/types.ts,isV2SwapOrStableSwap,1,2023-04-12 09:14:39+00:00
apps/web/src/config/constants/types.ts,isStableSwap,2,2023-04-12 09:14:39+00:00
apps/web/src/config/constants/types.ts,isV2SwapOrMixSwap,1,2023-04-12 09:14:39+00:00
apps/web/src/config/constants/types.ts,maximumAmountIn,2,2023-04-12 09:14:39+00:00
apps/web/src/config/constants/types.ts,minimumAmountOut,2,2023-04-12 09:14:39+00:00
apps/web/src/pages/api/affiliates-program/affiliate-exist.ts,affiliateExist,1,2023-04-12 09:14:39+00:00
apps/web/src/pages/api/affiliates-program/affiliate-fee-exist.ts,affiliateFeeExist,1,2023-04-12 09:14:39+00:00
apps/web/src/pages/api/affiliates-program/user-exist.ts,userExist,1,2023-04-12 09:14:39+00:00
apps/web/src/pages/api/risk/[chainId]/[address].ts,handler,2,2023-04-12 09:14:39+00:00
apps/web/src/pages/api/v3/[chainId]/farms/index.ts,(anonymous),2,2023-04-12 09:14:39+00:00
apps/web/src/pages/api/v3/[chainId]/farms/index.ts,handler,2,2023-04-12 09:14:39+00:00
apps/web/src/pages/api/v3/[chainId]/farms/liquidity/[address].ts,(anonymous),10,2023-04-12 09:14:39+00:00
apps/web/src/pages/api/v3/[chainId]/farms/liquidity/[address].ts,fetchPositionByMasterChefId,5,2023-04-12 09:14:39+00:00
apps/web/src/pages/api/v3/[chainId]/farms/liquidity/[address].ts,handler,5,2023-04-12 09:14:39+00:00
apps/web/src/pages/liquidity/index.tsx,(anonymous),17,2023-04-12 09:14:39+00:00
apps/web/src/pages/v2/remove/[[...currency]].tsx,(anonymous),2,2023-04-12 09:14:39+00:00
apps/web/src/pages/v2/remove/[[...currency]].tsx,RemoveLiquidityPage,1,2023-04-12 09:14:39+00:00
apps/web/src/utils/exchange.ts,basisPointsToPercent,2,2023-04-12 09:14:39+00:00
apps/web/src/utils/exchange.ts,calculateSlippageAmount,2,2023-04-12 09:14:39+00:00
apps/web/src/utils/exchange.ts,useRouterContract,2,2023-04-12 09:14:39+00:00
apps/web/src/utils/exchange.ts,computeTradePriceBreakdown,2,2023-04-12 09:14:39+00:00
apps/web/src/utils/exchange.ts,computeSlippageAdjustedAmounts,2,2023-04-12 09:14:39+00:00
apps/web/src/utils/exchange.ts,warningSeverity,2,2023-04-12 09:14:39+00:00
apps/web/src/utils/exchange.ts,formatExecutionPrice,2,2023-04-12 09:14:39+00:00
apps/web/src/views/AddLiquidity/AddStableLiquidity/hooks/useDerivedLPInfo.ts,(anonymous),6,2023-04-12 09:14:39+00:00
apps/web/src/views/AddLiquidity/AddStableLiquidity/hooks/useDerivedLPInfo.ts,useDerivedLPInfo,2,2023-04-12 09:14:39+00:00
apps/web/src/views/AddLiquidity/AddStableLiquidity/hooks/useStableLPDerivedMintInfo.tsx,liquidityToken,3,2023-04-12 09:14:39+00:00
apps/web/src/views/AddLiquidity/AddStableLiquidity/hooks/useStableLPDerivedMintInfo.tsx,token0Price,3,2023-04-12 09:14:39+00:00
apps/web/src/views/AddLiquidity/AddStableLiquidity/hooks/useStableLPDerivedMintInfo.tsx,token1Price,3,2023-04-12 09:14:39+00:00
apps/web/src/views/AddLiquidity/AddStableLiquidity/hooks/useStableLPDerivedMintInfo.tsx,reserve1,3,2023-04-12 09:14:39+00:00
apps/web/src/views/AddLiquidity/AddStableLiquidity/hooks/useStableLPDerivedMintInfo.tsx,(anonymous),42,2023-04-12 09:14:39+00:00
apps/web/src/views/AddLiquidity/AddStableLiquidity/hooks/useStableLPDerivedMintInfo.tsx,useStablePair,3,2023-04-12 09:14:39+00:00
apps/web/src/views/AddLiquidity/AddStableLiquidity/index.tsx,noLiquidity,2,2023-04-12 09:14:39+00:00
apps/web/src/views/AddLiquidity/AddStableLiquidity/index.tsx,onFieldBInput,2,2023-04-12 09:14:39+00:00
apps/web/src/views/AddLiquidity/AddStableLiquidity/index.tsx,maxAmounts,2,2023-04-12 09:14:39+00:00
apps/web/src/views/AddLiquidity/AddStableLiquidity/index.tsx,approvalA,2,2023-04-12 09:14:39+00:00
apps/web/src/views/AddLiquidity/AddStableLiquidity/index.tsx,onAdd,2,2023-04-12 09:14:39+00:00
apps/web/src/views/AddLiquidity/AddStableLiquidity/index.tsx,(anonymous),16,2023-04-12 09:14:39+00:00
apps/web/src/views/AddLiquidity/AddStableLiquidity/index.tsx,AddStableLiquidity,2,2023-04-12 09:14:39+00:00
apps/web/src/views/AddLiquidityV3/components/StablePairCard.tsx,StablePairCard,1,2023-04-12 09:14:39+00:00
apps/web/src/views/AffiliatesProgram/components/OnBoardingModal/StepIntro.tsx,(anonymous),6,2023-04-12 09:14:39+00:00
apps/web/src/views/AffiliatesProgram/components/OnBoardingModal/StepIntro.tsx,StepDot,1,2023-04-12 09:14:39+00:00
apps/web/src/views/Farms/components/FarmTable/FarmTable.tsx,getV2FarmEarnings,2,2023-04-12 09:14:39+00:00
apps/web/src/views/Farms/components/FarmTable/FarmTable.tsx,id,4,2023-04-12 09:14:39+00:00
apps/web/src/views/Farms/components/FarmTable/FarmTable.tsx,(anonymous),14,2023-04-12 09:14:39+00:00
apps/web/src/views/Farms/components/FarmTable/FarmTable.tsx,generateSortedRow,2,2023-04-12 09:14:39+00:00
apps/web/src/views/Farms/components/FarmTable/FarmTable.tsx,FarmTable,2,2023-04-12 09:14:39+00:00
apps/web/src/views/Farms/index.tsx,useIsBloctoETH,1,2023-04-12 09:14:39+00:00
apps/web/src/views/Home/components/Banners/MultipleBanner.tsx,(anonymous),3,2023-04-12 09:14:39+00:00
apps/web/src/views/Info/components/InfoCharts/CandleChart/index.tsx,(anonymous),7,2023-04-12 09:14:39+00:00
apps/web/src/views/Info/components/InfoCharts/CandleChart/index.tsx,CandleChart,1,2023-04-12 09:14:39+00:00
apps/web/src/views/Migration/components/v3/Step2.tsx,(anonymous),25,2023-04-12 09:14:39+00:00
apps/web/src/views/Nft/market/Collection/IndividualNFTPage/shared/MoreFromThisCollection.tsx,(anonymous),23,2023-04-12 09:14:39+00:00
apps/web/src/views/Pool/index.tsx,(anonymous),12,2023-04-12 09:14:39+00:00
apps/web/src/views/Pool/index.tsx,Pool,1,2023-04-12 09:14:39+00:00
apps/web/src/views/Predictions/Positions.tsx,(anonymous),1,2023-04-12 09:14:39+00:00
apps/web/src/views/Predictions/context/SwiperProvider.tsx,swiper,1,2023-04-12 09:14:39+00:00
apps/web/src/views/Predictions/context/SwiperProvider.tsx,(anonymous),2,2023-04-12 09:14:39+00:00
apps/web/src/views/Predictions/context/SwiperProvider.tsx,SwiperProvider,1,2023-04-12 09:14:39+00:00
apps/web/src/views/RemoveLiquidity/RemoveStableLiquidity/hooks/useStableDerivedBurnInfo.ts,useGetRemovedTokenAmounts,2,2023-04-12 09:14:39+00:00
apps/web/src/views/RemoveLiquidity/RemoveStableLiquidity/hooks/useStableDerivedBurnInfo.ts,(anonymous),4,2023-04-12 09:14:39+00:00
apps/web/src/views/RemoveLiquidity/RemoveStableLiquidity/hooks/useStableDerivedBurnInfo.ts,useGetRemovedTokenAmountsNoContext,2,2023-04-12 09:14:39+00:00
apps/web/src/views/RemoveLiquidity/RemoveStableLiquidity/hooks/useStableDerivedBurnInfo.ts,useStableDerivedBurnInfo,2,2023-04-12 09:14:39+00:00
apps/web/src/views/RemoveLiquidity/RemoveStableLiquidity/index.tsx,(anonymous),40,2023-04-12 09:14:39+00:00
apps/web/src/views/RemoveLiquidity/RemoveStableLiquidity/index.tsx,),6,2023-04-12 09:14:39+00:00
apps/web/src/views/RemoveLiquidity/RemoveStableLiquidity/index.tsx,RemoveLiquidityStableLayout,2,2023-04-12 09:14:39+00:00
apps/web/src/views/Swap/MMLinkPools/components/MMCommitButton.tsx,swapIsUnsupported,1,2023-04-12 09:14:39+00:00
apps/web/src/views/Swap/MMLinkPools/components/MMCommitButton.tsx,wrapType,1,2023-04-12 09:14:39+00:00
apps/web/src/views/Swap/MMLinkPools/components/MMCommitButton.tsx,approvalSubmitted,1,2023-04-12 09:14:39+00:00
apps/web/src/views/Swap/MMLinkPools/components/MMCommitButton.tsx,(anonymous),6,2023-04-12 09:14:39+00:00
apps/web/src/views/Swap/MMLinkPools/types.ts,involvesToken,1,2023-04-12 09:14:39+00:00
apps/web/src/views/Swap/MMLinkPools/types.ts,refreshRFQ,1,2023-04-12 09:14:39+00:00
apps/web/src/views/Swap/StableSwap/hooks/useStableTradeExactIn.ts,(anonymous),1,2023-04-12 09:14:39+00:00
apps/web/src/views/Swap/StableSwap/hooks/useStableTradeExactIn.ts,useEstimatedAmount,1,2023-04-12 09:14:39+00:00
apps/web/src/views/Swap/V3Swap/index.tsx,(anonymous),2,2023-04-12 09:14:39+00:00
