programming_language,repo_name,commit_id,tool,hash,date,files,deletions,insertions,lines
TypeScript,pancakeswap/pancake-frontend,79019aece234fece8b6b713c107fadc25a525ad7,copilot-pr,79019aece234fece8b6b713c107fadc25a525ad7,2023-04-25 12:18:19+08:00,6,55,35,90
TypeScript,pancakeswap/pancake-frontend,04e7a2a264cec9d6f6e5a60d8bce0b171593a26b,copilot-pr,04e7a2a264cec9d6f6e5a60d8bce0b171593a26b,2023-04-24 21:54:57+08:00,9,3,259,262
TypeScript,pancakeswap/pancake-frontend,078ee23fb101deb30c53460f8308b631ba92a501,copilot-pr,078ee23fb101deb30c53460f8308b631ba92a501,2023-04-24 17:27:19+08:00,8,10,27,37
TypeScript,pancakeswap/pancake-frontend,238f873dc8ceb1aeff3da55d98118ef566bca261,copilot-pr,238f873dc8ceb1aeff3da55d98118ef566bca261,2023-04-24 15:51:00+08:00,1,1,1,2
TypeScript,pancakeswap/pancake-frontend,a7998e24168b066256b74d408eeb3f42c4e93103,copilot-pr,a7998e24168b066256b74d408eeb3f42c4e93103,2023-04-24 15:50:41+08:00,1,1,21,22
TypeScript,pancakeswap/pancake-frontend,41ae326d68f63bd3b34cbbd475e8cad84b481b24,copilot-pr,41ae326d68f63bd3b34cbbd475e8cad84b481b24,2023-04-24 14:54:51+08:00,1,0,16,16
TypeScript,pancakeswap/pancake-frontend,7992744141967212e4c82e38534f809bd3ec9a18,copilot-pr,7992744141967212e4c82e38534f809bd3ec9a18,2023-04-24 07:48:39+03:00,10,390,454,844
TypeScript,pancakeswap/pancake-frontend,cffeec784b5a7bca01c5c87f74457fcabcc4692a,copilot-pr,cffeec784b5a7bca01c5c87f74457fcabcc4692a,2023-04-24 12:41:38+08:00,5,10,52,62
TypeScript,pancakeswap/pancake-frontend,c72f24cbade233587fa3b9266654a0b3f9dfd73a,copilot-pr,c72f24cbade233587fa3b9266654a0b3f9dfd73a,2023-04-24 12:33:24+08:00,1,2,7,9
TypeScript,pancakeswap/pancake-frontend,1945fda433990bab848283c9f18804498b3ec176,copilot-pr,1945fda433990bab848283c9f18804498b3ec176,2023-04-24 12:33:00+08:00,1,1,1,2
TypeScript,pancakeswap/pancake-frontend,239d1bd3ca2ac1c2b5027ec256589b9d167449f1,copilot-pr,239d1bd3ca2ac1c2b5027ec256589b9d167449f1,2023-04-24 07:32:20+03:00,1,1,0,1
TypeScript,pancakeswap/pancake-frontend,9691c56ac0a288fac7cd2847bca44e9858cec823,copilot-pr,9691c56ac0a288fac7cd2847bca44e9858cec823,2023-04-24 11:14:59+08:00,8,827,285,1112
TypeScript,pancakeswap/pancake-frontend,bf993381103fd07a868ed2bdd7235fcdc92e7a93,copilot-pr,bf993381103fd07a868ed2bdd7235fcdc92e7a93,2023-04-24 11:05:59+08:00,1,1,1,2
TypeScript,pancakeswap/pancake-frontend,3483fe63a3873c8ed3aab832239a86067fb0daf6,copilot-pr,3483fe63a3873c8ed3aab832239a86067fb0daf6,2023-04-21 16:35:19+08:00,10,23,62,85
TypeScript,pancakeswap/pancake-frontend,addc30ed545f62d469ba5778e676662cdff60700,copilot-pr,addc30ed545f62d469ba5778e676662cdff60700,2023-04-21 16:29:57+08:00,1,18,14,32
TypeScript,pancakeswap/pancake-frontend,56dfe8661886afdcf98e0cee176cc00560e2bbf0,copilot-pr,56dfe8661886afdcf98e0cee176cc00560e2bbf0,2023-04-21 12:14:00+08:00,1,53,53,106
TypeScript,pancakeswap/pancake-frontend,cefadcaef2267e777ce686e6d2ebe570fb025cb4,copilot-pr,cefadcaef2267e777ce686e6d2ebe570fb025cb4,2023-04-21 11:05:44+07:00,1,1,1,2
TypeScript,pancakeswap/pancake-frontend,1dd538bcdd46ddf2c758f1c5c520a6dc6d656806,copilot-pr,1dd538bcdd46ddf2c758f1c5c520a6dc6d656806,2023-04-21 11:01:27+07:00,2,2,6,8
TypeScript,pancakeswap/pancake-frontend,cce41fa570a7b05653f989463c9f8625b6639151,copilot-pr,cce41fa570a7b05653f989463c9f8625b6639151,2023-04-20 19:16:26+08:00,4,6,11,17
TypeScript,pancakeswap/pancake-frontend,7e6c1f033f7de83498851dcc67f1c6b470c440f2,copilot-pr,7e6c1f033f7de83498851dcc67f1c6b470c440f2,2023-04-20 18:55:09+08:00,2,6,5,11
TypeScript,pancakeswap/pancake-frontend,64cc41d14b56b910696e6d08ccfe61db9749b02b,copilot-pr,64cc41d14b56b910696e6d08ccfe61db9749b02b,2023-04-20 17:27:47+08:00,1,0,8,8
TypeScript,pancakeswap/pancake-frontend,027577a2d4c7a6c57432118673359d259e05d923,copilot-pr,027577a2d4c7a6c57432118673359d259e05d923,2023-04-20 16:58:02+08:00,2,0,16,16
TypeScript,pancakeswap/pancake-frontend,813163ecf70ad953a251bb990b176a1068bbf27c,copilot-pr,813163ecf70ad953a251bb990b176a1068bbf27c,2023-04-20 15:56:16+08:00,1,4,10,14
TypeScript,pancakeswap/pancake-frontend,b939ca743bb9386432907d2403dbd7c0771a66a6,copilot,b939ca743bb9386432907d2403dbd7c0771a66a6,2023-04-20 15:45:10+08:00,2,113,113,226
TypeScript,pancakeswap/pancake-frontend,144a2e6f103359b6d70bb5f481c605cbbb00c3fd,copilot-pr,144a2e6f103359b6d70bb5f481c605cbbb00c3fd,2023-04-20 12:51:02+08:00,2,6,9,15
TypeScript,pancakeswap/pancake-frontend,ec43cca92d52f53e1e5514f1b685a09740e19614,copilot-pr,ec43cca92d52f53e1e5514f1b685a09740e19614,2023-04-20 11:17:35+08:00,1,1,2,3
TypeScript,pancakeswap/pancake-frontend,f526b3c94307f4641c24e02537194f6de677df08,copilot-pr,f526b3c94307f4641c24e02537194f6de677df08,2023-04-19 21:59:55+08:00,1,2,2,4
TypeScript,pancakeswap/pancake-frontend,f580d58fa947d09d3084765c25b21a2c7c31ce25,copilot-pr,f580d58fa947d09d3084765c25b21a2c7c31ce25,2023-04-19 15:50:02+08:00,24,159,151,310
TypeScript,pancakeswap/pancake-frontend,91af69fa241a074d92e2930d0148056540ea4d9d,copilot-pr,91af69fa241a074d92e2930d0148056540ea4d9d,2023-04-19 14:30:37+08:00,3,4,13,17
TypeScript,pancakeswap/pancake-frontend,f041fea490f050444de4a465103788a9f9bd2ca8,copilot-pr,f041fea490f050444de4a465103788a9f9bd2ca8,2023-04-19 10:45:10+08:00,3,4,35,39
TypeScript,pancakeswap/pancake-frontend,6cc4b677130efbcc9b13a01af07278953f5df85f,copilot-pr,6cc4b677130efbcc9b13a01af07278953f5df85f,2023-04-19 10:38:48+08:00,1,1,1,2
TypeScript,pancakeswap/pancake-frontend,395346156c455a9dcc6bd966454853d031a3070c,copilot-pr,395346156c455a9dcc6bd966454853d031a3070c,2023-04-18 21:25:18+08:00,2,20,20,40
TypeScript,pancakeswap/pancake-frontend,d6188074fefa150c585182ed17e8ccf553055f46,copilot-pr,d6188074fefa150c585182ed17e8ccf553055f46,2023-04-18 16:52:30+07:00,5,55,121,176
TypeScript,pancakeswap/pancake-frontend,ee7d476ad4248beac4b1215036f40735d898cd42,copilot-pr,ee7d476ad4248beac4b1215036f40735d898cd42,2023-04-18 10:40:14+02:00,2,553,2,555
TypeScript,pancakeswap/pancake-frontend,02010c816e1b630aa338fdfb78a58a7362ea92e0,copilot-pr,02010c816e1b630aa338fdfb78a58a7362ea92e0,2023-04-18 14:56:58+08:00,1,1,1,2
TypeScript,pancakeswap/pancake-frontend,8be6ffd9c7a9c3aff2f41424e60db0ff0379663d,copilot-pr,8be6ffd9c7a9c3aff2f41424e60db0ff0379663d,2023-04-18 14:18:32+08:00,3,0,28,28
TypeScript,pancakeswap/pancake-frontend,4bba7386720ed08c3f9bf89e66a41a1abf3c4912,copilot-pr,4bba7386720ed08c3f9bf89e66a41a1abf3c4912,2023-04-18 14:11:05+08:00,20,242,155,397
TypeScript,pancakeswap/pancake-frontend,2a9da84cf9fc8bcbcbb3b9a2e09b809696c907d7,copilot-pr,2a9da84cf9fc8bcbcbb3b9a2e09b809696c907d7,2023-04-17 16:36:49+02:00,4,1,4,5
TypeScript,pancakeswap/pancake-frontend,1500d81e874b341eb23e2cba460645a7f0d28f9c,copilot-pr,1500d81e874b341eb23e2cba460645a7f0d28f9c,2023-04-17 22:35:38+08:00,4,1,11,12
TypeScript,pancakeswap/pancake-frontend,bf163d43b72890d99af4543dfe0ec5f7bfd01665,copilot-pr,bf163d43b72890d99af4543dfe0ec5f7bfd01665,2023-04-17 16:41:46+08:00,1,1,1,2
TypeScript,pancakeswap/pancake-frontend,ef4c0098790aa0b7377a1005c7980dbe63e9c188,copilot-pr,ef4c0098790aa0b7377a1005c7980dbe63e9c188,2023-04-17 16:08:46+08:00,1,0,8,8
TypeScript,pancakeswap/pancake-frontend,e673ed9cd196996db96ce7a97fffed94498499cf,copilot-pr,e673ed9cd196996db96ce7a97fffed94498499cf,2023-04-17 15:25:06+08:00,1,0,12,12
TypeScript,pancakeswap/pancake-frontend,b0c123f90b9c1a505a9ceea48cbc86c01263ea54,copilot-pr,b0c123f90b9c1a505a9ceea48cbc86c01263ea54,2023-04-17 14:37:50+08:00,1,2,10,12
TypeScript,pancakeswap/pancake-frontend,ebee7b469e01959e7e6d1c7643bc56640597c83c,copilot-pr,ebee7b469e01959e7e6d1c7643bc56640597c83c,2023-04-17 14:08:55+08:00,9,19,18,37
TypeScript,pancakeswap/pancake-frontend,25b3a00213ed0b96df96fd648a9b8c7c9a29ee06,copilot,25b3a00213ed0b96df96fd648a9b8c7c9a29ee06,2023-04-17 14:05:20+08:00,1,1,4,5
TypeScript,pancakeswap/pancake-frontend,b1b91e6719fe2aac368d3a69bae8d7faeef73ec0,copilot-pr,b1b91e6719fe2aac368d3a69bae8d7faeef73ec0,2023-04-17 13:48:03+08:00,9,21,38,59
TypeScript,pancakeswap/pancake-frontend,ee3cb84a635ae6747591d0c7a885ec804a234b9d,copilot-pr,ee3cb84a635ae6747591d0c7a885ec804a234b9d,2023-04-17 11:31:12+08:00,1,7,7,14
TypeScript,pancakeswap/pancake-frontend,65830b4c8fc2216800804a11e0bb9dfac9ecf3fa,copilot-pr,65830b4c8fc2216800804a11e0bb9dfac9ecf3fa,2023-04-15 23:16:20+08:00,1,12,12,24
TypeScript,pancakeswap/pancake-frontend,227dd1752564de2b8f9bfbddede44e83ebed0b38,copilot-pr,227dd1752564de2b8f9bfbddede44e83ebed0b38,2023-04-14 18:27:06+08:00,1,9,5,14
TypeScript,pancakeswap/pancake-frontend,2e3d5a6443cc24dbdea10a65fd85007c992438f7,copilot-pr,2e3d5a6443cc24dbdea10a65fd85007c992438f7,2023-04-14 17:55:46+08:00,2,12,27,39
TypeScript,pancakeswap/pancake-frontend,168e983093452b2675557dac2eb6e8e8702a86aa,copilot-pr,168e983093452b2675557dac2eb6e8e8702a86aa,2023-04-14 17:50:22+08:00,4,5,10,15
TypeScript,pancakeswap/pancake-frontend,4834f55f2347edccb2ef9859ee994f5c9b322a77,copilot-pr,4834f55f2347edccb2ef9859ee994f5c9b322a77,2023-04-14 15:28:09+08:00,19,41,72,113
TypeScript,pancakeswap/pancake-frontend,ccebd3ccc53add69c1bb847f69be9d8bf582b701,copilot-pr,ccebd3ccc53add69c1bb847f69be9d8bf582b701,2023-04-14 12:08:04+08:00,13,99,123,222
TypeScript,pancakeswap/pancake-frontend,5a01b5b26b6a9fcf7e9b756c98659d95bbda6f40,copilot-pr,5a01b5b26b6a9fcf7e9b756c98659d95bbda6f40,2023-04-14 10:58:42+08:00,3,0,16,16
TypeScript,pancakeswap/pancake-frontend,77e056357bc7a4319df868962ef8df85f994352c,copilot-pr,77e056357bc7a4319df868962ef8df85f994352c,2023-04-14 10:56:25+08:00,9,716,26,742
TypeScript,pancakeswap/pancake-frontend,b7bdb08e7407da775179d0f6cbd488aee0bebdfd,copilot-pr,b7bdb08e7407da775179d0f6cbd488aee0bebdfd,2023-04-14 09:37:54+08:00,3,39,40,79
TypeScript,pancakeswap/pancake-frontend,7cee458706b7b1e58152b268d408c52f9521b9f6,copilot-pr,7cee458706b7b1e58152b268d408c52f9521b9f6,2023-04-14 09:36:45+08:00,2,7,5,12
TypeScript,pancakeswap/pancake-frontend,5bbdc9280d3b7f7155ee008422cf7f8ba722c524,copilot-pr,5bbdc9280d3b7f7155ee008422cf7f8ba722c524,2023-04-14 09:36:25+08:00,17,508,306,814
TypeScript,pancakeswap/pancake-frontend,41ad39670a241bbcdb9c078a511e28c12e0c50e1,copilot,41ad39670a241bbcdb9c078a511e28c12e0c50e1,2023-04-13 17:03:43+08:00,2,5,5,10
TypeScript,pancakeswap/pancake-frontend,f69a16b404b54a264d7d72b25071466cf2bbeb5f,copilot,f69a16b404b54a264d7d72b25071466cf2bbeb5f,2023-04-13 13:50:53+08:00,4,2,57,59
TypeScript,pancakeswap/pancake-frontend,810ac9cfc560046cc314779dd1a74b4062e1175b,copilot-pr,810ac9cfc560046cc314779dd1a74b4062e1175b,2023-04-13 10:05:21+08:00,1,0,12,12
TypeScript,pancakeswap/pancake-frontend,33bcd0d1c106f6c7ada1feb6ac57c10b173d5a59,copilot-pr,33bcd0d1c106f6c7ada1feb6ac57c10b173d5a59,2023-04-13 02:44:52+02:00,3,6,6,12
TypeScript,pancakeswap/pancake-frontend,c79c32ee7d245242d248d9c2cf4d7e89879945f5,copilot,c79c32ee7d245242d248d9c2cf4d7e89879945f5,2023-04-13 00:45:20+08:00,1,24,24,48
TypeScript,pancakeswap/pancake-frontend,f4f016c26a8af134e2d8681440aa0662361b54a1,copilot-pr,f4f016c26a8af134e2d8681440aa0662361b54a1,2023-04-12 23:10:30+08:00,1,12,31,43
TypeScript,pancakeswap/pancake-frontend,8b89d43985680fb651d8b0712216fd3d6f10fadd,copilot-pr,8b89d43985680fb651d8b0712216fd3d6f10fadd,2023-04-12 20:35:02+08:00,2,1,20,21
TypeScript,pancakeswap/pancake-frontend,412dfd5047be10258379da0b39afee18b9fa8e83,copilot-pr,412dfd5047be10258379da0b39afee18b9fa8e83,2023-04-12 18:36:30+08:00,10,17,577,594
TypeScript,pancakeswap/pancake-frontend,1bf863fc905aa7e8e04705294d83769d81bfd37f,copilot-pr,1bf863fc905aa7e8e04705294d83769d81bfd37f,2023-04-12 17:32:57+08:00,1,9,1,10
TypeScript,pancakeswap/pancake-frontend,729a550b5d21b9d5cb85dbe7d05b68482c820330,copilot-pr,729a550b5d21b9d5cb85dbe7d05b68482c820330,2023-04-12 11:14:39+02:00,76,4691,206,4897
TypeScript,pancakeswap/pancake-frontend,bae0eb67c5faec1dc13bb57bad0f4f52c2e25ae9,copilot-pr,bae0eb67c5faec1dc13bb57bad0f4f52c2e25ae9,2023-04-12 15:15:32+08:00,11,0,8,8
TypeScript,pancakeswap/pancake-frontend,13df749b5b0b6895609abd531507bf0265c72558,copilot-pr,13df749b5b0b6895609abd531507bf0265c72558,2023-04-12 13:40:09+08:00,3,6,94,100
TypeScript,pancakeswap/pancake-frontend,86f52eb2698489c34523afae71c52672726713e1,copilot-pr,86f52eb2698489c34523afae71c52672726713e1,2023-04-12 09:40:35+08:00,1,0,0,0
TypeScript,pancakeswap/pancake-frontend,99896445c3e8ac112db0550a7671d0d0884e231e,copilot-pr,99896445c3e8ac112db0550a7671d0d0884e231e,2023-04-12 09:08:12+08:00,15,30,170,200
TypeScript,pancakeswap/pancake-frontend,0af95c43afe3ffffb70a84f260cef403091e67dd,copilot-pr,0af95c43afe3ffffb70a84f260cef403091e67dd,2023-04-12 04:36:36+07:00,1,3,3,6
TypeScript,pancakeswap/pancake-frontend,064a33b15f887224dff7fe914f4301098e773f55,copilot-pr,064a33b15f887224dff7fe914f4301098e773f55,2023-04-11 19:48:37+02:00,6,56,30,86
TypeScript,pancakeswap/pancake-frontend,5aec6ef953465c690268a2ef5f3747f0408e1cd0,copilot-pr,5aec6ef953465c690268a2ef5f3747f0408e1cd0,2023-04-11 13:16:55+02:00,3,41,40,81
TypeScript,pancakeswap/pancake-frontend,f53e68885847287ff2c0f75d8bc1cff3c5d73630,copilot-pr,f53e68885847287ff2c0f75d8bc1cff3c5d73630,2023-04-11 18:39:37+08:00,12,38,65,103
TypeScript,pancakeswap/pancake-frontend,c9d584e483de7f4cbc92099fe5b8f6a52ae12de0,copilot-pr,c9d584e483de7f4cbc92099fe5b8f6a52ae12de0,2023-04-11 15:55:46+08:00,15,70,122,192
TypeScript,pancakeswap/pancake-frontend,7316074af3348786a11cecbdb1f3abb84b24d67d,copilot-pr,7316074af3348786a11cecbdb1f3abb84b24d67d,2023-04-10 22:13:42+08:00,1,1,1,2
TypeScript,pancakeswap/pancake-frontend,d7eaa17b3935d91efe4b44f315975228907ad59f,copilot-pr,d7eaa17b3935d91efe4b44f315975228907ad59f,2023-04-10 21:59:39+08:00,1,2,2,4
TypeScript,pancakeswap/pancake-frontend,4eccbb8950dad2a0570b68b1507c598bf3b06cbc,copilot-pr,4eccbb8950dad2a0570b68b1507c598bf3b06cbc,2023-04-10 19:10:49+08:00,1,0,7,7
TypeScript,pancakeswap/pancake-frontend,ddfca06167c95e9aa8f263f9e8979ff5258caa61,copilot-pr,ddfca06167c95e9aa8f263f9e8979ff5258caa61,2023-04-10 18:58:47+08:00,1,1,1,2
TypeScript,pancakeswap/pancake-frontend,dd6cecab188c5328d331d14de3f8701510888274,copilot-pr,dd6cecab188c5328d331d14de3f8701510888274,2023-04-10 18:51:59+08:00,1,0,5,5
TypeScript,pancakeswap/pancake-frontend,878cb6befc1d3bc60dfdf7ccdde0295f14c95b47,copilot-pr,878cb6befc1d3bc60dfdf7ccdde0295f14c95b47,2023-04-10 18:16:14+08:00,5,15,63,78
TypeScript,pancakeswap/pancake-frontend,ae118c6577d559b6c322d5fc30e1699c07660cce,copilot-pr,ae118c6577d559b6c322d5fc30e1699c07660cce,2023-04-10 16:36:21+08:00,1,0,12,12
TypeScript,pancakeswap/pancake-frontend,f710ef10afc1a7534882ebd1941c8ab976021d24,copilot-pr,f710ef10afc1a7534882ebd1941c8ab976021d24,2023-04-10 14:33:58+07:00,1,1,1,2
TypeScript,pancakeswap/pancake-frontend,0f78106469481922d8ce54ab6c892337fa022940,copilot-pr,0f78106469481922d8ce54ab6c892337fa022940,2023-04-10 14:14:47+07:00,1,1,5,6
TypeScript,pancakeswap/pancake-frontend,edf9385daefd01f1170155e3862ea30cff8bd42a,copilot-pr,edf9385daefd01f1170155e3862ea30cff8bd42a,2023-04-10 15:02:58+08:00,6,32,50,82
TypeScript,pancakeswap/pancake-frontend,9714200e3f931db86592c915304d3a0d02e15cae,copilot-pr,9714200e3f931db86592c915304d3a0d02e15cae,2023-04-10 14:58:35+08:00,6,12,18,30
TypeScript,pancakeswap/pancake-frontend,72a153ee212f7a7fea0edf78c1454854514557b0,copilot-pr,72a153ee212f7a7fea0edf78c1454854514557b0,2023-04-10 12:55:20+08:00,1,0,3,3
TypeScript,pancakeswap/pancake-frontend,f05c0677ef09e4e7cf924ccdfda77523ac9e07d6,copilot-pr,f05c0677ef09e4e7cf924ccdfda77523ac9e07d6,2023-04-10 12:29:17+08:00,1,0,3,3
TypeScript,pancakeswap/pancake-frontend,72a028232f83753e02363cc7449e9d5e45d21392,copilot-pr,72a028232f83753e02363cc7449e9d5e45d21392,2023-04-10 12:07:44+08:00,1,3,14,17
TypeScript,pancakeswap/pancake-frontend,8a882c700b5b0dfa5f07f3fe6a65a88baf031036,copilot-pr,8a882c700b5b0dfa5f07f3fe6a65a88baf031036,2023-04-10 11:44:53+08:00,2,7,35,42
TypeScript,pancakeswap/pancake-frontend,9f2bf6b370c40fae42752ca0ef9653fa99722f73,copilot-pr,9f2bf6b370c40fae42752ca0ef9653fa99722f73,2023-04-10 11:44:18+08:00,37,313,1451,1764
TypeScript,pancakeswap/pancake-frontend,0b1b8e19437e5bfcea4fef772b69e0f722025fc3,copilot-pr,0b1b8e19437e5bfcea4fef772b69e0f722025fc3,2023-04-08 22:43:35+08:00,9,91,231,322
TypeScript,pancakeswap/pancake-frontend,21598174c8618f179cb11bfe3effa13acbcec0ac,copilot-pr,21598174c8618f179cb11bfe3effa13acbcec0ac,2023-04-07 23:29:28+08:00,6,61,280,341
TypeScript,pancakeswap/pancake-frontend,52a1a0182d4a93ea49be228bd3ec386acb1f23b0,copilot-pr,52a1a0182d4a93ea49be228bd3ec386acb1f23b0,2023-04-07 18:01:45+08:00,12,40,98,138
TypeScript,pancakeswap/pancake-frontend,6f64cdaf4a00f42f16807516c5beae03badfb1c0,copilot-pr,6f64cdaf4a00f42f16807516c5beae03badfb1c0,2023-04-07 17:55:08+08:00,2,14,23,37
TypeScript,pancakeswap/pancake-frontend,b52bc6579ed48ba6f6f28058e1453645ec93e6cb,copilot-pr,b52bc6579ed48ba6f6f28058e1453645ec93e6cb,2023-04-07 14:36:34+07:00,1,1,3,4
TypeScript,pancakeswap/pancake-frontend,c3367d34ed0eca52c1a50e929569d0ea46e14111,copilot,c3367d34ed0eca52c1a50e929569d0ea46e14111,2023-04-07 13:00:33+08:00,2,5,10,15
